id,sensorId,observationDate,julianDateUTC,verticalPosition,windSpeed,windDirection,windGust,qualityFlag,qartodFlags
984490,2377,2023-06-27 01:00:00.000,2023177.543055,1.50,1.17,199.4,2.37,3,0000-0000-0000
984492,2377,2023-06-27 01:30:00.000,2023177.563888,1.50,3.20,278.0,4.10,3,0000-0000-0000
984494,2377,2023-06-27 02:00:00.000,2023177.584722,1.50,2.98,355.5,3.83,3,0000-0000-0000
984495,2377,2023-06-27 02:30:00.000,2023177.605555,1.50,3.93,289.0,4.93,3,0000-0000-0000
984498,2377,2023-06-27 03:00:00.000,2023177.626388,1.50,3.83,237.1,5.63,3,0000-0000-0000
984501,2377,2023-06-27 03:30:00.000,2023177.647222,1.50,2.10,172.8,3.77,3,0000-0000-0000
984502,2377,2023-06-27 04:00:00.000,2023177.668055,1.50,3.32,204.0,5.13,3,0000-0000-0000
984504,2377,2023-06-27 04:30:00.000,2023177.688889,1.50,3.29,227.5,4.90,3,0000-0000-0000
984506,2377,2023-06-27 05:00:00.000,2023177.709722,1.50,6.73,250.1,9.73,3,0000-0000-0000
984507,2377,2023-06-27 05:30:00.000,2023177.730555,1.50,7.19,265.0,8.87,3,0000-0000-0000
984510,2377,2023-06-27 06:00:00.000,2023177.751389,1.50,5.54,262.9,7.77,3,0000-0000-0000
984513,2377,2023-06-27 06:30:00.000,2023177.772222,1.50,3.56,217.4,5.10,3,0000-0000-0000
984514,2377,2023-06-27 07:00:00.000,2023177.793055,1.50,6.50,253.6,9.17,3,0000-0000-0000
984516,2377,2023-06-27 07:30:00.000,2023177.813889,1.50,7.60,253.9,10.17,3,0000-0000-0000
984518,2377,2023-06-27 08:00:00.000,2023177.834722,1.50,5.80,230.5,7.87,3,0000-0000-0000
984519,2377,2023-06-27 08:30:00.000,2023177.855555,1.50,5.32,229.7,7.40,3,0000-0000-0000
984522,2377,2023-06-27 09:00:00.000,2023177.876389,1.50,4.91,214.7,7.87,3,0000-0000-0000
984948,2377,2023-06-27 09:30:00.000,2023177.897222,1.50,6.64,197.9,8.97,3,0000-0000-0000
984954,2377,2023-06-27 10:00:00.000,2023177.918055,1.50,6.62,211.5,9.17,3,0000-0000-0000
984968,2377,2023-06-27 10:30:00.000,2023177.938889,1.50,8.07,230.1,10.73,3,0000-0000-0000
984974,2377,2023-06-27 11:00:00.000,2023177.959722,1.50,9.37,237.3,11.80,3,0000-0000-0000
984985,2377,2023-06-27 11:30:00.000,2023177.980555,1.50,8.57,226.0,10.80,3,0000-0000-0000
985005,2377,2023-06-27 12:00:00.000,2023178.001388,1.50,8.52,229.1,9.90,3,0000-0000-0000
985006,2377,2023-06-27 12:30:00.000,2023178.022222,1.50,9.39,224.8,12.43,3,0000-0000-0000
985023,2377,2023-06-27 13:00:00.000,2023178.043055,1.50,6.55,204.4,8.93,3,0000-0000-0000
985024,2377,2023-06-27 13:30:00.000,2023178.063888,1.50,8.33,233.0,10.50,3,0000-0000-0000
985028,2377,2023-06-27 14:00:00.000,2023178.084722,1.50,10.79,232.4,14.10,3,0000-0000-0000
985039,2377,2023-06-27 14:30:00.000,2023178.105555,1.50,9.34,232.1,11.60,3,0000-0000-0000
985046,2377,2023-06-27 15:00:00.000,2023178.126388,1.50,7.37,252.3,9.43,3,0000-0000-0000
985055,2377,2023-06-27 15:30:00.000,2023178.147222,1.50,8.10,244.0,9.50,3,0000-0000-0000
985062,2377,2023-06-27 16:00:00.000,2023178.168055,1.50,9.94,249.0,12.60,3,0000-0000-0000
985074,2377,2023-06-27 16:30:00.000,2023178.188888,1.50,11.55,244.8,13.50,3,0000-0000-0000
985081,2377,2023-06-27 17:00:00.000,2023178.209722,1.50,9.18,242.1,11.77,3,0000-0000-0000
985092,2377,2023-06-27 17:30:00.000,2023178.230555,1.50,9.38,221.5,10.97,3,0000-0000-0000
985097,2377,2023-06-27 18:00:00.000,2023178.251388,1.50,10.12,219.9,12.60,3,0000-0000-0000
985106,2377,2023-06-27 18:30:00.000,2023178.272222,1.50,9.34,197.5,10.83,3,0000-0000-0000
985115,2377,2023-06-27 19:00:00.000,2023178.293055,1.50,10.63,201.0,12.77,3,0000-0000-0000
985126,2377,2023-06-27 19:30:00.000,2023178.313888,1.50,11.30,184.3,13.30,3,0000-0000-0000
985133,2377,2023-06-27 20:00:00.000,2023178.334722,1.50,10.97,186.1,12.80,3,0000-0000-0000
985144,2377,2023-06-27 20:30:00.000,2023178.355555,1.50,8.25,174.2,10.73,3,0000-0000-0000
985151,2377,2023-06-27 21:00:00.000,2023178.376388,1.50,12.00,174.8,14.00,3,0000-0000-0000
985162,2377,2023-06-27 21:30:00.000,2023178.397222,1.50,12.14,167.5,14.00,3,0000-0000-0000
985169,2377,2023-06-27 22:00:00.000,2023178.418055,1.50,11.75,181.8,13.30,3,0000-0000-0000
985180,2377,2023-06-27 22:30:00.000,2023178.438888,1.50,9.76,182.8,12.00,3,0000-0000-0000
985185,2377,2023-06-27 23:00:00.000,2023178.459722,1.50,8.70,216.5,10.97,3,0000-0000-0000
985198,2377,2023-06-27 23:30:00.000,2023178.480555,1.50,11.47,224.3,14.00,3,0000-0000-0000
985205,2377,2023-06-28 00:00:00.000,2023178.501388,1.50,11.71,215.3,14.00,3,0000-0000-0000
985216,2377,2023-06-28 00:30:00.000,2023178.522222,1.50,12.17,215.5,15.20,3,0000-0000-0000
985222,2377,2023-06-28 01:00:00.000,2023178.543055,1.50,12.65,205.6,16.50,3,0000-0000-0000
985233,2377,2023-06-28 01:30:00.000,2023178.563888,1.50,12.96,209.9,15.80,3,0000-0000-0000
985240,2377,2023-06-28 02:00:00.000,2023178.584722,1.50,14.82,198.9,17.67,3,0000-0000-0000
985251,2377,2023-06-28 02:30:00.000,2023178.605555,1.50,13.84,215.1,16.13,3,0000-0000-0000
985258,2377,2023-06-28 03:00:00.000,2023178.626388,1.50,13.65,201.2,15.50,3,0000-0000-0000
985269,2377,2023-06-28 03:30:00.000,2023178.647222,1.50,11.45,202.4,13.70,3,0000-0000-0000
985275,2377,2023-06-28 04:00:00.000,2023178.668055,1.50,10.02,210.8,12.67,3,0000-0000-0000
985286,2377,2023-06-28 04:30:00.000,2023178.688889,1.50,8.39,218.5,11.53,3,0000-0000-0000
985292,2377,2023-06-28 05:00:00.000,2023178.709722,1.50,11.97,225.8,14.93,3,0000-0000-0000
985304,2377,2023-06-28 05:30:00.000,2023178.730555,1.50,12.71,218.9,14.90,3,0000-0000-0000
985311,2377,2023-06-28 06:00:00.000,2023178.751389,1.50,11.45,221.4,13.80,3,0000-0000-0000
985323,2377,2023-06-28 06:30:00.000,2023178.772222,1.50,12.01,223.4,15.70,3,0000-0000-0000
985330,2377,2023-06-28 07:00:00.000,2023178.793055,1.50,14.70,213.0,17.20,3,0000-0000-0000
985341,2377,2023-06-28 07:30:00.000,2023178.813889,1.50,11.38,207.2,14.67,3,0000-0000-0000
985348,2377,2023-06-28 08:00:00.000,2023178.834722,1.50,14.60,216.8,18.03,3,0000-0000-0000
985359,2377,2023-06-28 08:30:00.000,2023178.855555,1.50,16.08,224.4,18.50,3,0000-0000-0000
985365,2377,2023-06-28 09:00:00.000,2023178.876389,1.50,11.83,222.3,15.20,3,0000-0000-0000
985375,2377,2023-06-28 09:30:00.000,2023178.897222,1.50,13.57,228.4,16.63,3,0000-0000-0000
985381,2377,2023-06-28 10:00:00.000,2023178.918055,1.50,11.89,203.1,15.97,3,0000-0000-0000
985421,2377,2023-06-28 10:30:00.000,2023178.938889,1.50,14.42,226.8,16.97,3,0000-0000-0000
985422,2377,2023-06-28 11:00:00.000,2023178.959722,1.50,12.36,231.3,15.80,3,0000-0000-0000
985423,2377,2023-06-28 11:30:00.000,2023178.980555,1.50,12.04,247.9,15.77,3,0000-0000-0000
985424,2377,2023-06-28 12:30:00.000,2023179.022222,1.50,9.46,243.3,12.20,3,0000-0000-0000
985428,2377,2023-06-28 13:00:00.000,2023179.043055,1.50,9.34,229.3,11.27,3,0000-0000-0000
985438,2377,2023-06-28 13:30:00.000,2023179.063888,1.50,12.34,243.7,14.97,3,0000-0000-0000
985444,2377,2023-06-28 14:00:00.000,2023179.084722,1.50,11.94,264.2,15.23,3,0000-0000-0000
985455,2377,2023-06-28 14:30:00.000,2023179.105555,1.50,13.81,280.2,17.10,3,0000-0000-0000
985461,2377,2023-06-28 15:00:00.000,2023179.126388,1.50,10.12,262.1,13.50,3,0000-0000-0000
985472,2377,2023-06-28 15:30:00.000,2023179.147222,1.50,13.77,241.7,17.27,3,0000-0000-0000
985478,2377,2023-06-28 16:00:00.000,2023179.168055,1.50,13.28,239.7,16.60,3,0000-0000-0000
985488,2377,2023-06-28 16:30:00.000,2023179.188888,1.50,11.99,248.1,13.90,3,0000-0000-0000
985493,2377,2023-06-28 17:00:00.000,2023179.209722,1.50,18.91,242.9,22.00,3,0000-0000-0000
985503,2377,2023-06-28 17:30:00.000,2023179.230555,1.50,14.30,232.0,16.80,3,0000-0000-0000
985509,2377,2023-06-28 18:00:00.000,2023179.251388,1.50,14.00,247.8,16.17,3,0000-0000-0000
985519,2377,2023-06-28 18:30:00.000,2023179.272222,1.50,16.93,267.7,20.67,3,0000-0000-0000
985525,2377,2023-06-28 19:00:00.000,2023179.293055,1.50,16.82,269.0,19.13,3,0000-0000-0000
985533,2377,2023-06-28 19:30:00.000,2023179.313888,1.50,15.58,261.7,19.13,3,0000-0000-0000
985541,2377,2023-06-28 20:00:00.000,2023179.334722,1.50,16.58,264.4,18.87,3,0000-0000-0000
985551,2377,2023-06-28 20:30:00.000,2023179.355555,1.50,14.49,256.8,17.53,3,0000-0000-0000
985556,2377,2023-06-28 21:00:00.000,2023179.376388,1.50,15.49,259.5,18.13,3,0000-0000-0000
985564,2377,2023-06-28 21:30:00.000,2023179.397222,1.50,13.94,254.5,16.80,3,0000-0000-0000
985573,2377,2023-06-28 22:00:00.000,2023179.418055,1.50,14.62,261.6,17.20,3,0000-0000-0000
985583,2377,2023-06-28 22:30:00.000,2023179.438888,1.50,16.04,258.0,19.40,3,0000-0000-0000
985589,2377,2023-06-28 23:00:00.000,2023179.459722,1.50,15.14,256.4,17.87,3,0000-0000-0000
985599,2377,2023-06-28 23:30:00.000,2023179.480555,1.50,12.85,257.9,15.07,3,0000-0000-0000
985605,2377,2023-06-29 00:00:00.000,2023179.501388,1.50,17.89,266.6,22.60,3,0000-0000-0000
985615,2377,2023-06-29 00:30:00.000,2023179.522222,1.50,16.03,275.1,20.63,3,0000-0000-0000
985620,2377,2023-06-29 01:00:00.000,2023179.543055,1.50,16.92,278.3,21.10,3,0000-0000-0000
985628,2377,2023-06-29 01:30:00.000,2023179.563888,1.50,17.04,286.4,20.50,3,0000-0000-0000
985636,2377,2023-06-29 02:00:00.000,2023179.584722,1.50,18.93,283.6,23.30,3,0000-0000-0000
985646,2377,2023-06-29 02:30:00.000,2023179.605555,1.50,17.94,281.1,21.77,3,0000-0000-0000
985651,2377,2023-06-29 03:00:00.000,2023179.626388,1.50,19.05,289.7,22.67,3,0000-0000-0000
985659,2377,2023-06-29 03:30:00.000,2023179.647222,1.50,17.59,280.6,22.20,3,0000-0000-0000
985668,2377,2023-06-29 04:00:00.000,2023179.668055,1.50,20.16,274.6,25.57,3,0000-0000-0000
985678,2377,2023-06-29 04:30:00.000,2023179.688889,1.50,23.77,272.7,29.23,3,0000-0000-0000
985684,2377,2023-06-29 05:00:00.000,2023179.709722,1.50,22.95,265.5,27.33,3,0000-0000-0000
985694,2377,2023-06-29 05:30:00.000,2023179.730555,1.50,22.42,265.2,27.53,3,0000-0000-0000
985700,2377,2023-06-29 06:00:00.000,2023179.751389,1.50,17.76,271.9,22.27,3,0000-0000-0000
985710,2377,2023-06-29 06:30:00.000,2023179.772222,1.50,18.00,259.4,22.03,3,0000-0000-0000
985716,2377,2023-06-29 07:00:00.000,2023179.793055,1.50,17.59,264.4,23.47,3,0000-0000-0000
985726,2377,2023-06-29 07:30:00.000,2023179.813889,1.50,20.34,267.5,24.97,3,0000-0000-0000
985732,2377,2023-06-29 08:00:00.000,2023179.834722,1.50,20.35,283.6,25.13,3,0000-0000-0000
985742,2377,2023-06-29 08:30:00.000,2023179.855555,1.50,22.53,273.1,27.10,3,0000-0000-0000
985748,2377,2023-06-29 09:00:00.000,2023179.876389,1.50,20.94,277.4,26.10,3,0000-0000-0000
985770,2377,2023-06-29 09:30:00.000,2023179.897222,1.50,23.15,278.2,27.40,3,0000-0000-0000
985775,2377,2023-06-29 10:00:00.000,2023179.918055,1.50,21.07,273.6,25.50,3,0000-0000-0000
985789,2377,2023-06-29 10:30:00.000,2023179.938889,1.50,19.41,278.1,23.30,3,0000-0000-0000
985808,2377,2023-06-29 11:00:00.000,2023179.959722,1.50,17.80,280.4,21.93,3,0000-0000-0000
985809,2377,2023-06-29 11:30:00.000,2023179.980555,1.50,20.93,275.2,24.70,3,0000-0000-0000
985826,2377,2023-06-29 12:00:00.000,2023180.001388,1.50,22.46,266.5,26.47,3,0000-0000-0000
985827,2377,2023-06-29 12:30:00.000,2023180.022222,1.50,22.49,270.4,27.80,3,0000-0000-0000
985831,2377,2023-06-29 13:00:00.000,2023180.043055,1.50,23.54,261.4,29.10,3,0000-0000-0000
985842,2377,2023-06-29 13:30:00.000,2023180.063888,1.50,24.19,271.9,33.10,3,0000-0000-0000
985848,2377,2023-06-29 14:00:00.000,2023180.084722,1.50,20.75,267.9,25.70,3,0000-0000-0000
985859,2377,2023-06-29 14:30:00.000,2023180.105555,1.50,26.36,264.4,34.20,3,0000-0000-0000
985865,2377,2023-06-29 15:00:00.000,2023180.126388,1.50,24.66,270.2,30.63,3,0000-0000-0000
985874,2377,2023-06-29 15:30:00.000,2023180.147222,1.50,23.54,265.5,27.50,3,0000-0000-0000
985880,2377,2023-06-29 16:00:00.000,2023180.168055,1.50,23.76,266.9,29.20,3,0000-0000-0000
985885,2377,2023-06-29 16:30:00.000,2023180.188888,1.50,17.39,263.0,21.17,3,0000-0000-0000
985894,2377,2023-06-29 17:00:00.000,2023180.209722,1.50,18.54,273.1,25.37,3,0000-0000-0000
985908,2377,2023-06-29 17:30:00.000,2023180.230555,1.50,21.14,269.3,25.37,3,0000-0000-0000
985918,2377,2023-06-29 18:00:00.000,2023180.251388,1.50,20.68,269.5,24.10,3,0000-0000-0000
985929,2377,2023-06-29 18:30:00.000,2023180.272222,1.50,22.75,266.1,28.30,3,0000-0000-0000
985936,2377,2023-06-29 19:00:00.000,2023180.293055,1.50,19.38,270.4,23.87,3,0000-0000-0000
985946,2377,2023-06-29 19:30:00.000,2023180.313888,1.50,19.52,263.5,25.13,3,0000-0000-0000
985950,2377,2023-06-29 20:00:00.000,2023180.334722,1.50,17.18,268.7,20.63,3,0000-0000-0000
985964,2377,2023-06-29 20:30:00.000,2023180.355555,1.50,15.56,270.1,18.40,3,0000-0000-0000
985971,2377,2023-06-29 21:00:00.000,2023180.376388,1.50,15.70,271.3,18.87,3,0000-0000-0000
985982,2377,2023-06-29 21:30:00.000,2023180.397222,1.50,20.95,275.4,25.43,3,0000-0000-0000
985989,2377,2023-06-29 22:00:00.000,2023180.418055,1.50,15.75,287.1,22.60,3,0000-0000-0000
986000,2377,2023-06-29 22:30:00.000,2023180.438888,1.50,19.45,297.2,23.73,3,0000-0000-0000
986006,2377,2023-06-29 23:00:00.000,2023180.459722,1.50,18.24,289.7,22.03,3,0000-0000-0000
986020,2377,2023-06-29 23:30:00.000,2023180.480555,1.50,17.64,275.6,19.93,3,0000-0000-0000
986024,2377,2023-06-30 00:00:00.000,2023180.501388,1.50,18.90,282.0,22.23,3,0000-0000-0000
986035,2377,2023-06-30 00:30:00.000,2023180.522222,1.50,19.02,274.2,22.70,3,0000-0000-0000
986042,2377,2023-06-30 01:00:00.000,2023180.543055,1.50,16.92,274.9,21.70,3,0000-0000-0000
986049,2377,2023-06-30 01:30:00.000,2023180.563888,1.50,13.94,278.5,16.63,3,0000-0000-0000
986058,2377,2023-06-30 02:00:00.000,2023180.584722,1.50,14.81,266.5,17.27,3,0000-0000-0000
986071,2377,2023-06-30 02:30:00.000,2023180.605555,1.50,20.04,263.4,22.90,3,0000-0000-0000
986078,2377,2023-06-30 03:00:00.000,2023180.626388,1.50,14.70,265.2,21.30,3,0000-0000-0000
986089,2377,2023-06-30 03:30:00.000,2023180.647222,1.50,14.65,267.8,17.00,3,0000-0000-0000
986096,2377,2023-06-30 04:00:00.000,2023180.668055,1.50,17.15,261.4,20.73,3,0000-0000-0000
986108,2377,2023-06-30 04:30:00.000,2023180.688889,1.50,18.87,270.5,22.73,3,0000-0000-0000
986114,2377,2023-06-30 05:00:00.000,2023180.709722,1.50,16.73,260.4,20.40,3,0000-0000-0000
986123,2377,2023-06-30 05:30:00.000,2023180.730555,1.50,13.91,250.7,18.00,3,0000-0000-0000
986132,2377,2023-06-30 06:00:00.000,2023180.751389,1.50,16.02,259.2,18.50,3,0000-0000-0000
986143,2377,2023-06-30 06:30:00.000,2023180.772222,1.50,13.05,248.8,15.43,3,0000-0000-0000
986148,2377,2023-06-30 07:00:00.000,2023180.793055,1.50,13.50,249.1,15.70,3,0000-0000-0000
986161,2377,2023-06-30 07:30:00.000,2023180.813889,1.50,12.82,225.5,16.20,3,0000-0000-0000
986168,2377,2023-06-30 08:00:00.000,2023180.834722,1.50,14.69,250.5,16.83,3,0000-0000-0000
986178,2377,2023-06-30 08:30:00.000,2023180.855555,1.50,15.72,253.1,18.53,3,0000-0000-0000
986182,2377,2023-06-30 09:00:00.000,2023180.876389,1.50,16.57,261.1,19.50,3,0000-0000-0000
986196,2377,2023-06-30 09:30:00.000,2023180.897222,1.50,19.48,273.4,23.63,3,0000-0000-0000
986203,2377,2023-06-30 10:00:00.000,2023180.918055,1.50,21.82,281.8,25.80,3,0000-0000-0000
986249,2377,2023-06-30 10:30:00.000,2023180.938889,1.50,20.25,273.1,24.80,3,0000-0000-0000
986250,2377,2023-06-30 11:00:00.000,2023180.959722,1.50,17.09,267.8,20.90,3,0000-0000-0000
986251,2377,2023-06-30 11:30:00.000,2023180.980555,1.50,22.18,264.0,26.17,3,0000-0000-0000
986252,2377,2023-06-30 12:00:00.000,2023181.001388,1.50,21.76,258.3,22.80,3,0000-0000-0000
986253,2377,2023-06-30 12:30:00.000,2023181.022222,1.50,16.24,230.9,21.90,3,0000-0000-0000
986257,2377,2023-06-30 13:00:00.000,2023181.043055,1.50,21.02,249.4,28.00,3,0000-0000-0000
986268,2377,2023-06-30 13:30:00.000,2023181.063888,1.50,20.66,272.4,24.23,3,0000-0000-0000
986275,2377,2023-06-30 14:00:00.000,2023181.084722,1.50,21.51,259.5,25.10,3,0000-0000-0000
986286,2377,2023-06-30 14:30:00.000,2023181.105555,1.50,21.06,260.0,26.50,3,0000-0000-0000
986292,2377,2023-06-30 15:00:00.000,2023181.126388,1.50,24.73,268.0,31.23,3,0000-0000-0000
986303,2377,2023-06-30 15:30:00.000,2023181.147222,1.50,26.09,270.2,33.90,3,0000-0000-0000
986310,2377,2023-06-30 16:00:00.000,2023181.168055,1.50,25.60,265.5,32.27,3,0000-0000-0000
986321,2377,2023-06-30 16:30:00.000,2023181.188888,1.50,18.70,270.7,26.50,3,0000-0000-0000
986328,2377,2023-06-30 17:00:00.000,2023181.209722,1.50,21.65,263.3,26.90,3,0000-0000-0000
986339,2377,2023-06-30 17:30:00.000,2023181.230555,1.50,21.45,259.1,24.90,3,0000-0000-0000
986345,2377,2023-06-30 18:00:00.000,2023181.251388,1.50,20.21,273.5,26.37,3,0000-0000-0000
986354,2377,2023-06-30 18:30:00.000,2023181.272222,1.50,19.45,281.3,24.23,3,0000-0000-0000
986364,2377,2023-06-30 19:00:00.000,2023181.293055,1.50,17.52,275.6,22.33,3,0000-0000-0000
986373,2377,2023-06-30 19:30:00.000,2023181.313888,1.50,17.29,276.6,20.73,3,0000-0000-0000
986381,2377,2023-06-30 20:00:00.000,2023181.334722,1.50,17.06,286.0,21.80,3,0000-0000-0000
986392,2377,2023-06-30 20:30:00.000,2023181.355555,1.50,14.96,264.3,17.50,3,0000-0000-0000
986399,2377,2023-06-30 21:00:00.000,2023181.376388,1.50,19.88,278.7,23.87,3,0000-0000-0000
986409,2377,2023-06-30 21:30:00.000,2023181.397222,1.50,18.14,282.4,23.10,3,0000-0000-0000
986414,2377,2023-06-30 22:00:00.000,2023181.418055,1.50,17.64,269.3,21.23,3,0000-0000-0000
986428,2377,2023-06-30 22:30:00.000,2023181.438888,1.50,18.80,255.3,24.63,3,0000-0000-0000
986435,2377,2023-06-30 23:00:00.000,2023181.459722,1.50,12.24,262.6,17.93,3,0000-0000-0000
986445,2377,2023-06-30 23:30:00.000,2023181.480555,1.50,10.46,248.1,15.17,3,0000-0000-0000
986449,2377,2023-07-01 00:00:00.000,2023181.501388,1.50,9.27,239.0,13.70,3,0000-0000-0000
986463,2377,2023-07-01 00:30:00.000,2023181.522222,1.50,14.09,239.2,17.97,3,0000-0000-0000
986470,2377,2023-07-01 01:00:00.000,2023181.543055,1.50,14.06,220.5,17.00,3,0000-0000-0000
986481,2377,2023-07-01 01:30:00.000,2023181.563888,1.50,13.82,226.9,17.13,3,0000-0000-0000
986488,2377,2023-07-01 02:00:00.000,2023181.584722,1.50,22.98,249.0,29.03,3,0000-0000-0000
986499,2377,2023-07-01 02:30:00.000,2023181.605555,1.50,18.34,235.7,23.20,3,0000-0000-0000
986505,2377,2023-07-01 03:00:00.000,2023181.626388,1.50,16.32,243.7,21.00,3,0000-0000-0000
986516,2377,2023-07-01 03:30:00.000,2023181.647222,1.50,20.33,239.6,26.20,3,0000-0000-0000
986520,2377,2023-07-01 04:00:00.000,2023181.668055,1.50,22.98,244.6,29.37,3,0000-0000-0000
986533,2377,2023-07-01 04:30:00.000,2023181.688889,1.50,19.16,254.9,22.97,3,0000-0000-0000
986539,2377,2023-07-01 05:00:00.000,2023181.709722,1.50,22.58,260.9,29.53,3,0000-0000-0000
986551,2377,2023-07-01 05:30:00.000,2023181.730555,1.50,23.24,257.7,29.13,3,0000-0000-0000
986558,2377,2023-07-01 06:00:00.000,2023181.751389,1.50,25.23,260.6,37.77,3,0000-0000-0000
986569,2377,2023-07-01 06:30:00.000,2023181.772222,1.50,25.83,257.5,32.40,3,0000-0000-0000
986576,2377,2023-07-01 07:00:00.000,2023181.793055,1.50,23.94,263.4,47.33,3,0000-0000-0000
986587,2377,2023-07-01 07:30:00.000,2023181.813889,1.50,23.52,244.2,28.87,3,0000-0000-0000
986594,2377,2023-07-01 08:00:00.000,2023181.834722,1.50,25.00,255.0,31.17,3,0000-0000-0000
986603,2377,2023-07-01 08:30:00.000,2023181.855555,1.50,17.94,254.6,26.77,3,0000-0000-0000
986612,2377,2023-07-01 09:00:00.000,2023181.876389,1.50,13.55,242.3,19.03,3,0000-0000-0000
986623,2377,2023-07-01 09:30:00.000,2023181.897222,1.50,12.73,252.7,16.00,3,0000-0000-0000
986630,2377,2023-07-01 10:00:00.000,2023181.918055,1.50,21.79,268.2,27.60,3,0000-0000-0000
986641,2377,2023-07-01 10:30:00.000,2023181.938889,1.50,22.79,269.6,31.27,3,0000-0000-0000
986648,2377,2023-07-01 11:00:00.000,2023181.959722,1.50,22.37,279.0,27.83,3,0000-0000-0000
986659,2377,2023-07-01 11:30:00.000,2023181.980555,1.50,19.83,266.6,24.27,3,0000-0000-0000
986675,2377,2023-07-01 12:00:00.000,2023182.001388,1.50,17.17,253.0,24.00,3,0000-0000-0000
986676,2377,2023-07-01 12:30:00.000,2023182.022222,1.50,14.24,272.7,19.40,3,0000-0000-0000
986695,2377,2023-07-01 13:00:00.000,2023182.043055,1.50,16.91,265.9,20.70,3,0000-0000-0000
986696,2377,2023-07-01 13:30:00.000,2023182.063888,1.50,18.43,277.1,23.87,3,0000-0000-0000
986700,2377,2023-07-01 14:00:00.000,2023182.084722,1.50,17.24,277.4,22.80,3,0000-0000-0000
986712,2377,2023-07-01 14:30:00.000,2023182.105555,1.50,14.23,281.2,19.93,3,0000-0000-0000
986719,2377,2023-07-01 15:00:00.000,2023182.126388,1.50,24.69,262.9,31.13,3,0000-0000-0000
986730,2377,2023-07-01 15:30:00.000,2023182.147222,1.50,24.22,260.9,30.50,3,0000-0000-0000
986737,2377,2023-07-01 16:00:00.000,2023182.168055,1.50,23.08,263.6,28.10,3,0000-0000-0000
986748,2377,2023-07-01 16:30:00.000,2023182.188888,1.50,22.94,265.4,28.33,3,0000-0000-0000
986755,2377,2023-07-01 17:00:00.000,2023182.209722,1.50,22.15,279.1,28.20,3,0000-0000-0000
986766,2377,2023-07-01 17:30:00.000,2023182.230555,1.50,24.43,274.7,31.67,3,0000-0000-0000
986773,2377,2023-07-01 18:00:00.000,2023182.251388,1.50,20.58,265.0,27.20,3,0000-0000-0000
986784,2377,2023-07-01 18:30:00.000,2023182.272222,1.50,24.63,263.0,31.37,3,0000-0000-0000
986791,2377,2023-07-01 19:00:00.000,2023182.293055,1.50,17.80,252.9,24.47,3,0000-0000-0000
986803,2377,2023-07-01 19:30:00.000,2023182.313888,1.50,17.08,272.3,20.83,3,0000-0000-0000
986810,2377,2023-07-01 20:00:00.000,2023182.334722,1.50,15.82,268.8,19.93,3,0000-0000-0000
986821,2377,2023-07-01 20:30:00.000,2023182.355555,1.50,17.18,266.9,22.67,3,0000-0000-0000
986828,2377,2023-07-01 21:00:00.000,2023182.376388,1.50,15.86,288.1,18.83,3,0000-0000-0000
986839,2377,2023-07-01 21:30:00.000,2023182.397222,1.50,20.01,277.7,23.83,3,0000-0000-0000
986846,2377,2023-07-01 22:00:00.000,2023182.418055,1.50,21.16,299.3,26.10,3,0000-0000-0000
986858,2377,2023-07-01 22:30:00.000,2023182.438888,1.50,20.39,291.8,27.77,3,0000-0000-0000
986864,2377,2023-07-01 23:00:00.000,2023182.459722,1.50,26.62,284.3,33.37,3,0000-0000-0000
986875,2377,2023-07-01 23:30:00.000,2023182.480555,1.50,25.21,290.2,33.03,3,0000-0000-0000
986882,2377,2023-07-02 00:00:00.000,2023182.501388,1.50,22.94,291.1,31.00,3,0000-0000-0000
986892,2377,2023-07-02 00:30:00.000,2023182.522222,1.50,21.25,290.1,26.90,3,0000-0000-0000
986896,2377,2023-07-02 01:00:00.000,2023182.543055,1.50,21.64,284.4,26.77,3,0000-0000-0000
986910,2377,2023-07-02 01:30:00.000,2023182.563888,1.50,24.64,280.2,31.20,3,0000-0000-0000
986917,2377,2023-07-02 02:00:00.000,2023182.584722,1.50,24.82,275.8,31.67,3,0000-0000-0000
986928,2377,2023-07-02 02:30:00.000,2023182.605555,1.50,25.99,275.3,32.90,3,0000-0000-0000
986935,2377,2023-07-02 03:00:00.000,2023182.626388,1.50,28.17,275.2,33.83,3,0000-0000-0000
986946,2377,2023-07-02 03:30:00.000,2023182.647222,1.50,21.21,268.1,26.93,3,0000-0000-0000
986953,2377,2023-07-02 04:00:00.000,2023182.668055,1.50,23.43,271.2,28.97,3,0000-0000-0000
986963,2377,2023-07-02 04:30:00.000,2023182.688889,1.50,21.91,278.8,27.07,3,0000-0000-0000
986968,2377,2023-07-02 05:00:00.000,2023182.709722,1.50,20.47,289.1,26.17,3,0000-0000-0000
986982,2377,2023-07-02 05:30:00.000,2023182.730555,1.50,20.75,280.9,26.23,3,0000-0000-0000
986989,2377,2023-07-02 06:00:00.000,2023182.751389,1.50,19.89,284.3,22.73,3,0000-0000-0000
986998,2377,2023-07-02 06:30:00.000,2023182.772222,1.50,21.33,286.6,25.43,3,0000-0000-0000
987006,2377,2023-07-02 07:00:00.000,2023182.793055,1.50,23.83,272.3,32.30,3,0000-0000-0000
987017,2377,2023-07-02 07:30:00.000,2023182.813889,1.50,22.08,264.4,27.27,3,0000-0000-0000
